gen,best_cost,mean_cost,best_Kp,best_Ki,best_Kd
117,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
118,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
119,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
120,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
121,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
122,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
123,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
124,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
125,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
126,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
127,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
128,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
129,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
130,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
131,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
132,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
133,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
134,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
135,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
136,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
137,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
138,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
139,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
